time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2014-08-01T05:14:47.600Z,35.6113,-96.9502,4.2,2.5,ml,,,,0.53,us,usb000s3aj,2014-08-16T06:06:56.000Z,"11km SSW of Chandler, Oklahoma",earthquake
2014-08-01T04:11:16.890Z,36.8506,3.1608,10,5.6,mwp,,39,3.402,1.22,us,usb000rz1p,2014-08-05T13:50:14.333Z,"11km NNW of Bordj el Kiffan, Algeria",earthquake
2014-08-01T03:10:07.500Z,4.5236,96.4356,29.9,4.9,mb,,146,0.866,1.27,us,usb000rz1g,2014-08-01T11:12:50.045Z,"54km NE of Meulaboh, Indonesia",earthquake
2014-08-01T00:10:53.470Z,-15.631,-70.3851,248.45,4.3,mb,,115,2.264,1.33,us,usb000rz17,2014-08-01T08:13:35.484Z,"24km ENE of Santa Lucia, Peru",earthquake
2014-07-31T23:32:21.760Z,-6.6837,-76.0392,79.44,4.6,mb,,102,5.329,0.99,us,usb000rz13,2014-08-01T04:40:22.253Z,"16km SE of Chazuta, Peru",earthquake
2014-07-31T23:28:20.270Z,36.5408,-97.6143,1.54,3.2,mb_lg,,33,0.299,0.86,us,usb000rz0y,2014-08-01T05:56:40.533Z,"28km NE of Enid, Oklahoma",earthquake
2014-07-31T22:42:29.040Z,34.2895,-116.7863333,2.76,2.56,ml,83,36,0.1146,0.13,ci,ci15533361,2014-08-01T22:09:47.130Z,"6km ENE of Big Bear City, California",earthquake
2014-07-31T21:51:53.000Z,60.1988,-153.0619,131.1,3.2,ml,,,,0.45,ak,ak11345035,2014-08-01T08:53:06.509Z,"36km SSW of Redoubt Volcano, Alaska",earthquake
2014-07-31T21:04:50.000Z,63.2951,-150.5149,137.3,2.6,ml,,,,0.2,ak,ak11345017,2014-08-01T08:06:00.881Z,"79km W of Cantwell, Alaska",earthquake
2014-07-31T20:13:24.503Z,38.5088,-117.8544,10.5029,3.12,ml,20,60.74,0.248,0.1524,nn,nn00454026,2014-08-01T17:29:43.529Z,"40km S of Gabbs, Nevada",earthquake
2014-07-31T18:10:02.610Z,14.8544,145.5805,125.74,5,mb,,77,1.434,0.98,us,usb000ryyd,2014-08-01T02:12:36.497Z,"13km SSW of JP Tinian Town pre-WW2, Northern Mariana Islands",earthquake
2014-07-31T18:09:16.140Z,-16.4942,-71.2417,96.9,5,mb,,137,2.054,1.58,us,usb000ryyc,2014-07-31T18:50:41.304Z,"33km ESE of Arequipa, Peru",earthquake
2014-07-31T17:56:50.710Z,39.3621667,-120.0011667,4.34,2.81,md,21,76,0.07012,0.04,nc,nc72269026,2014-08-07T22:23:29.630Z,"12km N of Incline Village, Nevada",earthquake
2014-07-31T17:38:47.490Z,-55.5164,-27.8076,36.57,5.4,mb,,67,5.16,0.66,us,usb000ryxz,2014-08-01T01:41:23.514Z,"137km NNW of Visokoi Island, ",earthquake
2014-07-31T17:33:30.890Z,12.495,95.2281,15.14,5.1,mb,,85,2.569,1,us,usb000ryxu,2014-08-01T01:36:12.477Z,"284km ENE of Port Blair, India",earthquake
2014-07-31T16:26:01.000Z,51.7679,178.5323,98.5,4.1,mb,,,,1.75,us,usb000rz18,2014-08-01T14:47:43.024Z,"20km S of Little Sitkin Island, Alaska",earthquake
2014-07-31T15:56:28.160Z,-55.3648,-27.4746,4.05,5,mb,,58,5.323,0.61,us,usb000ryvw,2014-08-01T14:38:03.214Z,"149km N of Visokoi Island, ",earthquake
2014-07-31T14:27:20.000Z,60.0694,-153.4718,150.4,2.8,ml,,,,0.75,ak,ak11344855,2014-07-31T22:29:53.489Z,"61km SW of Redoubt Volcano, Alaska",earthquake
2014-07-31T13:41:01.100Z,12.4315,95.2411,10,5.8,mb,,54,2.561,0.91,us,usb000ryuh,2014-08-01T03:56:09.000Z,"284km ENE of Port Blair, India",earthquake
2014-07-31T12:49:07.000Z,67.5932,-161.9876,21.7,3.2,ml,,,,1.15,ak,ak11344820,2014-07-31T20:51:49.870Z,"41km E of Noatak, Alaska",earthquake
2014-07-31T06:09:30.840Z,36.2999,-97.5446,4.11,3.1,mb_lg,,36,0.207,0.36,us,usb000rys0,2014-08-01T02:01:24.603Z,"23km W of Perry, Oklahoma",earthquake
2014-07-31T06:00:53.530Z,35.6263,-96.9413,5.09,2.9,mb_lg,,49,0.117,0.39,us,usb000ryrz,2014-07-31T14:03:31.602Z,"9km SSW of Chandler, Oklahoma",earthquake
2014-07-31T05:42:17.000Z,63.1151,-149.3063,82.5,2.7,ml,,,,0.55,ak,ak11344685,2014-07-31T13:45:14.257Z,"35km SSW of Cantwell, Alaska",earthquake
2014-07-31T04:59:44.000Z,57.8839,-156.3692,100,2.8,ml,,,,1.46,ak,ak11344672,2014-07-31T13:02:26.030Z,"91km S of King Salmon, Alaska",earthquake
2014-07-31T03:32:10.000Z,59.4291,-152.3402,30.3,2.5,ml,,,,0.57,ak,ak11344661,2014-07-31T11:34:56.459Z,"48km SW of Anchor Point, Alaska",earthquake
2014-07-31T02:37:08.540Z,-3.1203,130.1372,37.43,4.6,mb,,104,2.118,0.81,us,usb000ryre,2014-07-31T10:39:39.650Z,"137km E of Amahai, Indonesia",earthquake
2014-07-31T02:00:36.000Z,57.8154,-154.8842,74.4,2.8,ml,,,,0.63,ak,ak11344640,2014-07-31T10:03:16.413Z,"62km WNW of Larsen Bay, Alaska",earthquake
2014-07-31T00:59:37.000Z,58.9834,-154.5535,125.5,3.5,ml,,,,0.44,ak,ak11344507,2014-07-31T09:02:23.440Z,"87km SSE of Old Iliamna, Alaska",earthquake
2014-07-31T00:17:52.100Z,-23.5602,-176.318,10,5.2,mb,,30,5.842,1.16,us,usb000ryr1,2014-08-02T16:57:25.000Z,"283km SSW of `Ohonua, Tonga",earthquake
2014-07-30T23:48:03.510Z,35.7322,-97.4341,6.81,2.9,mb_lg,,72,0.066,0.48,us,usb000ryqu,2014-07-31T02:38:36.893Z,"9km NNE of Edmond, Oklahoma",earthquake
2014-07-30T23:33:43.300Z,18.611,-64.6948,105,2.7,Md,7,262.8,0.20661252,0.1,pr,pr14211009,2014-08-07T04:54:26.000Z,"23km NNW of Road Town, British Virgin Islands",earthquake
2014-07-30T23:09:25.000Z,62.6586,-148.7584,47.2,3.3,ml,,,,0.58,ak,ak11344402,2014-07-31T07:11:54.181Z,"79km NE of Y, Alaska",earthquake
2014-07-30T21:36:51.550Z,52.2866,-170.7748,49.84,4.7,mb,,136,1.356,1.04,us,usb000rypl,2014-08-18T18:32:51.825Z,"38km S of Yunaska Island, Alaska",earthquake
2014-07-30T20:59:12.780Z,35.7276,-97.4005,5,2.5,mb_lg,,50,0.079,0.64,us,usb000ryp3,2014-07-31T20:55:17.657Z,"10km NE of Edmond, Oklahoma",earthquake
2014-07-30T20:01:53.000Z,51.6826,178.5518,93.8,2.5,ml,,,,0.39,ak,ak11344225,2014-07-31T04:04:26.484Z,"29km S of Little Sitkin Island, Alaska",earthquake
2014-07-30T19:23:03.630Z,33.8805,-118.4963333,11.15,2.94,ml,76,79,0.08682,0.2,ci,ci15532889,2014-08-01T04:18:43.326Z,"7km W of Manhattan Beach, California",earthquake
2014-07-30T18:11:40.000Z,67.6144,-162.1344,20,3.2,ml,,,,1.09,ak,ak11344202,2014-07-31T02:14:19.881Z,"35km E of Noatak, Alaska",earthquake
2014-07-30T17:40:38.500Z,18.9906,-64.066,26,3.4,Md,12,320.4,0.77255114,0.3,pr,pr14211008,2014-07-31T01:43:04.887Z,"86km NE of Road Town, British Virgin Islands",earthquake
2014-07-30T16:46:59.240Z,35.7422,-97.4247,5,3.3,mb_lg,,40,0.059,0.42,us,usb000rylj,2014-08-04T16:20:58.146Z,"11km NNE of Edmond, Oklahoma",earthquake
2014-07-30T16:21:32.320Z,35.7305,-97.4022,4.94,3.4,mb_lg,,19,0.078,0.56,us,usb000ryl6,2014-07-31T23:53:33.571Z,"11km NE of Edmond, Oklahoma",earthquake
2014-07-30T16:00:58.730Z,-7.1854,154.8418,10,5.7,mwb,,31,3.993,0.95,us,usb000rykv,2014-08-01T03:56:07.000Z,"119km SW of Panguna, Papua New Guinea",earthquake
2014-07-30T15:44:20.000Z,51.8786,178.3665,126.9,2.5,ml,,,,0.62,ak,ak11344013,2014-07-30T23:47:01.744Z,"12km SW of Little Sitkin Island, Alaska",earthquake
2014-07-30T15:20:27.000Z,67.6193,-161.9253,20,3.3,ml,,,,1.58,ak,ak11344007,2014-07-30T23:22:55.468Z,"44km E of Noatak, Alaska",earthquake
2014-07-30T15:15:27.000Z,67.5844,-161.9348,18,3.4,ml,,,,1.07,ak,ak11344001,2014-07-30T23:18:00.775Z,"43km E of Noatak, Alaska",earthquake
2014-07-30T14:12:45.000Z,67.614,-161.8708,20,2.8,ml,,,,1.05,ak,ak11343956,2014-07-30T22:21:56.975Z,"46km E of Noatak, Alaska",earthquake
2014-07-30T12:57:47.820Z,36.2956667,-118.3513333,1.52,2.74,ml,30,143,0.1466,0.23,ci,ci15532777,2014-07-30T22:38:39.454Z,"43km SW of Lone Pine, California",earthquake
2014-07-30T12:39:58.000Z,63.2264,-150.4965,119.5,3,ml,,,,0.39,ak,ak11343886,2014-07-30T20:45:24.158Z,"79km WSW of Cantwell, Alaska",earthquake
2014-07-30T12:25:05.760Z,-18.7945,169.3068,232.51,4.6,mb,,76,4.223,0.71,us,usb000ryjq,2014-07-30T20:27:36.298Z,"83km N of Isangel, Vanuatu",earthquake
2014-07-30T12:16:40.000Z,67.6422,-162.0073,24.4,3.4,ml,,,,1.21,ak,ak11343879,2014-07-30T20:45:04.138Z,"41km ENE of Noatak, Alaska",earthquake
2014-07-30T12:01:10.700Z,19.0855,-64.4933,76,3.1,Md,4,331.2,0.84980626,0.33,pr,pr14211007,2014-07-30T20:03:44.578Z,"75km N of Road Town, British Virgin Islands",earthquake
2014-07-30T09:15:18.080Z,-17.6536,-174.8265,177.7,4.3,mb,,96,4.74,0.61,us,usb000ryj6,2014-07-30T17:17:57.774Z,"141km NW of Neiafu, Tonga",earthquake
2014-07-30T08:54:30.280Z,33.698,-116.734,19.72,2.89,ml,112,16,0.02444,0.18,ci,ci15532705,2014-07-30T21:50:55.490Z,"4km SSW of Idyllwild, California",earthquake
2014-07-30T08:34:27.400Z,18.9207,-68.0463,70,2.9,Md,15,241.2,0.51383634,0.56,pr,pr14211005,2014-07-30T16:36:57.484Z,"53km NE of Punta Cana, Dominican Republic",earthquake
2014-07-30T08:25:50.800Z,18.6928,-66.6095,31,2.6,Md,8,234,0.22637545,0.33,pr,pr14211004,2014-07-30T16:28:30.069Z,"26km NNE of Arecibo, Puerto Rico",earthquake
2014-07-30T07:21:38.230Z,32.5983,-109.1111,5,2.8,ml,,82,1.121,1.24,us,usb000ryif,2014-08-02T08:47:45.360Z,"46km NW of Lordsburg, New Mexico",earthquake
2014-07-30T05:40:30.000Z,50.1874,178.8363,32.4,3.1,ml,,,,0.46,ak,ak11343713,2014-07-30T18:24:33.780Z,"188km SW of Amatignak Island, Alaska",earthquake
2014-07-30T03:57:21.500Z,18.5324,-68.9801,156,3.4,Md,6,342,0.56773526,0.27,pr,pr14211003,2014-07-30T11:59:59.877Z,"6km S of Guaymate, Dominican Republic",earthquake
2014-07-30T03:46:51.000Z,53.5154,-165.3437,25.6,2.7,ml,,,,0.28,ak,ak11343746,2014-07-30T11:49:23.539Z,"74km SSE of Akutan, Alaska",earthquake
2014-07-30T03:43:34.700Z,51.8143,178.3585,126.06,4.1,mb,,165,0.732,0.77,us,usb000ryhi,2014-07-30T11:46:02.318Z,"17km SW of Little Sitkin Island, Alaska",earthquake
2014-07-30T02:56:27.300Z,19.4843,-155.888,14,2.5,Ml,,104.4,0.02694946,0.13,hv,hv60743496,2014-07-31T20:27:57.147Z,"3km ESE of Captain Cook, Hawaii",earthquake
2014-07-30T02:24:26.960Z,-19.088,-12.2886,9.1,5.5,mb,,36,26.507,0.66,us,usb000ryhe,2014-07-30T13:56:08.000Z,"Southern Mid-Atlantic Ridge",earthquake
2014-07-30T01:32:09.330Z,26.3987,53.5498,5.22,5.3,mwb,,35,2.798,0.79,us,usb000ryha,2014-07-31T14:21:36.726Z,"50km WSW of Kish, Iran",earthquake
2014-07-29T23:17:53.000Z,59.9564,-150.2068,11.5,2.5,ml,,,,0.81,ak,ak11343221,2014-07-30T07:20:21.889Z,"45km WSW of Seward, Alaska",earthquake
2014-07-29T22:38:26.180Z,32.1268333,-115.1398333,26.5,3.16,ml,13,244,0.1837,0.38,ci,ci15532569,2014-07-30T20:38:56.641Z,"11km SSE of Alberto Oviedo Mota, Mexico",earthquake
2014-07-29T22:17:37.000Z,59.934,-153.3248,137.8,3.4,ml,,,,0.66,ak,ak11342984,2014-07-30T06:20:04.241Z,"69km SSW of Redoubt Volcano, Alaska",earthquake
2014-07-29T22:08:51.000Z,52.3238,-173.6224,4.8,2.7,ml,,,,0.51,ak,ak11342978,2014-07-30T06:11:27.743Z,"41km ENE of Atka, Alaska",earthquake
2014-07-29T22:04:44.580Z,35.4369,-36.4054,10,5.1,mb,,81,7.297,0.74,us,usb000ryg1,2014-07-30T16:32:52.000Z,"Northern Mid-Atlantic Ridge",earthquake
2014-07-29T21:09:03.860Z,-56.1428,-27.5818,108.42,4.8,mb,,69,5.429,0.63,us,usb000ryfg,2014-07-30T05:11:38.779Z,"66km NNW of Visokoi Island, ",earthquake
2014-07-29T20:17:00.000Z,51.8436,178.5276,108.2,2.8,ml,,,,0.48,us,usb000ryh0,2014-07-30T15:10:03.978Z,"11km S of Little Sitkin Island, Alaska",earthquake
2014-07-29T18:04:54.190Z,-10.734,161.6955,50.95,5,mb,,28,2.149,0.99,us,usb000ryd5,2014-07-30T15:03:16.000Z,"39km SW of Kirakira, Solomon Islands",earthquake
2014-07-29T17:19:48.000Z,18.7518,-66.7222,58,2.8,Md,19,216,0.28027437,0.33,pr,pr14210007,2014-07-30T14:02:55.000Z,"30km N of Arecibo, Puerto Rico",earthquake
2014-07-29T16:50:13.430Z,-23.558,-176.4966,35,5.2,mb,,76,5.807,0.64,us,usb000ryc4,2014-08-14T22:17:41.104Z,"293km SSW of Vaini, Tonga",earthquake
2014-07-29T16:49:36.530Z,5.5507,127.6425,96.04,4.3,mb,,253,4.755,0.69,us,usb000s1ea,2014-08-14T21:39:08.000Z,"185km ESE of Pondaguitan, Philippines",earthquake
2014-07-29T15:53:11.660Z,-9.3709,118.9674,84.27,4.1,mb,,102,3.312,0.61,us,usb000s1e7,2014-08-14T21:22:28.694Z,"15km NNW of Baroh, Indonesia",earthquake
2014-07-29T15:32:07.200Z,26.8632,54.2251,42.93,4.1,mb,,125,2.612,0.6,us,usb000s1e5,2014-08-14T20:51:55.000Z,"39km NNE of Kish, Iran",earthquake
2014-07-29T15:28:34.260Z,-62.1453,156.3685,14.99,4.8,mb,,109,15.551,0.57,us,usb000s1e4,2014-08-14T20:26:01.329Z,"Balleny Islands region",earthquake
2014-07-29T14:31:35.710Z,-20.902,-177.3122,529.21,4.4,mb,,146,5.386,0.44,us,usb000s1e3,2014-08-14T20:00:45.000Z,"147km E of Ndoi Island, Fiji",earthquake
2014-07-29T13:57:04.300Z,-5.5379,35.5451,32.42,4.4,mb,,101,4.701,1.02,us,usb000s1ds,2014-08-14T19:51:01.000Z,"51km NE of Kintinku, Tanzania",earthquake
2014-07-29T13:34:53.000Z,61.4632,-146.4795,35.7,3.3,ml,9,104.399991648001,,0.46,ak,ak11341457,2014-08-14T19:38:05.143Z,"37km N of Valdez, Alaska",earthquake
2014-07-29T13:32:56.250Z,-3.365,146.6087,10,4.7,mb,,145,20.348,0.6,us,usb000s1e2,2014-08-14T19:21:17.417Z,"165km SSW of Lorengau, Papua New Guinea",earthquake
2014-07-29T13:27:40.080Z,-3.422,146.769,9.77,6,mww,,14,5.436,0.86,us,usb000ry9u,2014-08-14T19:04:33.475Z,"164km SSW of Lorengau, Papua New Guinea",earthquake
2014-07-29T13:03:17.090Z,-37.063,-70.8253,154.09,4.5,mb,,69,0.536,0.57,us,usb000ry9p,2014-08-14T17:07:18.941Z,"10km SW of Las Ovejas, Argentina",earthquake
2014-07-29T13:01:33.690Z,-20.1471,-70.4676,27.56,4.5,mb,,96,0.495,0.95,us,usb000ry9n,2014-08-14T16:49:18.493Z,"34km WNW of Iquique, Chile",earthquake
2014-07-29T10:46:35.400Z,18.6704,-65.101,66,3.3,Md,14,212.4,0.34585138,0.23,pr,pr14210006,2014-07-29T18:49:01.318Z,"40km NNW of Charlotte Amalie, U.S. Virgin Islands",earthquake
2014-07-29T10:46:15.210Z,17.8419,-95.5243,95.1,6.3,mwp,,46,2.913,1.12,us,usb000ry8m,2014-08-07T17:03:01.822Z,"19km SW of Juan Rodriguez Clara, Mexico",earthquake
2014-07-29T08:54:14.800Z,17.158,-99.918,42.2,3.9,mb,,,,1.53,us,usb000s038,2014-08-20T10:16:12.234Z,"13km NW of Xaltianguis, Mexico",earthquake
2014-07-29T08:37:55.920Z,-25.4565,179.9591,497.11,4.1,mb,,122,7.875,1.01,us,usb000s1dq,2014-08-20T10:07:20.946Z,"South of the Fiji Islands",earthquake
2014-07-29T08:20:14.940Z,31.497,105.2173,9.42,4.7,mb,,41,3.872,0.89,us,usb000ry8h,2014-08-20T10:03:40.602Z,"16km SSE of Wenchang, China",earthquake
2014-07-29T07:42:41.540Z,23.7831,94.4006,41.3,4.1,mb,,160,2.917,0.64,us,usb000s1er,2014-08-20T10:01:03.856Z,"16km N of Mawlaik, Burma",earthquake
2014-07-29T07:39:52.200Z,36.75,-98.0394,5.672,2.7,ml,,,,0.54,us,usb000ry86,2014-08-16T05:57:52.000Z,"28km E of Cherokee, Oklahoma",earthquake
2014-07-29T07:16:40.940Z,-10.2071,87.7016,10,5.1,mb,,55,9.174,1.02,us,usb000ry7w,2014-08-20T09:49:13.000Z,"South Indian Ocean",earthquake
2014-07-29T07:07:07.130Z,14.3603,93.0904,12,5.3,mwb,,28,2.709,1.18,us,usb000ry7u,2014-08-20T09:51:54.468Z,"297km N of Bamboo Flat, India",earthquake
2014-07-29T07:04:14.650Z,51.939,178.346,133.1,2.7,ml,,,,0.31,us,usb000s3th,2014-08-20T09:35:38.000Z,"10km W of Little Sitkin Island, Alaska",earthquake
2014-07-29T03:33:01.430Z,14.806,-92.4172,82.52,5.4,mb,,124,0.753,1.31,us,usb000ry71,2014-07-29T21:49:22.025Z,"7km SSE of Mazatan, Mexico",earthquake
2014-07-29T02:46:36.100Z,36.7319,-97.9872,7.6,4.3,mwr,,80,0.226,0.73,us,usb000ry6y,2014-08-19T14:04:03.219Z,"24km WSW of Medford, Oklahoma",earthquake
2014-07-29T02:39:51.300Z,18.951,-64.4002,33,3,Md,4,334.8,0.79411071,0.31,pr,pr14210003,2014-07-29T10:42:22.175Z,"63km NNE of Road Town, British Virgin Islands",earthquake
2014-07-29T01:31:25.100Z,19.1123,-64.614,62,3,Md,4,327.6,0.82195848,0.27,pr,pr14210002,2014-07-29T09:33:55.037Z,"76km N of Road Town, British Virgin Islands",earthquake
2014-07-29T01:22:05.010Z,-23.5773,-63.7352,543.62,4.4,mb,,45,4.861,0.84,us,usb000ry6q,2014-07-29T09:24:44.479Z,"54km SE of Embarcacion, Argentina",earthquake
2014-07-29T01:20:03.700Z,19.443,-68.0925,47,3.6,Md,10,331.2,1.34298135,0.18,pr,pr14210000,2014-07-29T09:22:39.528Z,"100km NNE of Punta Cana, Dominican Republic",earthquake
2014-07-29T00:47:18.000Z,-20.132,-70.478,32.5,4.4,mwr,,,,0.71,us,usb000ry6b,2014-08-20T02:59:31.176Z,"36km WNW of Iquique, Chile",earthquake
2014-07-29T00:41:34.000Z,-11.55,-78.03,51,4,mb,,,,0.91,us,usb000ry6f,2014-08-21T05:59:31.049Z,"67km SW of Huacho, Peru",earthquake
2014-07-29T00:06:52.400Z,-30.2513,-177.2087,7.24,4.7,mb,,134,1.182,0.53,us,usb000s1du,2014-08-21T05:01:08.089Z,"127km SSE of Raoul Island, New Zealand",earthquake
2014-07-28T23:50:57.320Z,-6.8894,143.9831,10,4.8,mb,,43,4.016,0.74,us,usb000ry65,2014-08-21T04:36:07.108Z,"67km S of Ialibu, Papua New Guinea",earthquake
2014-07-28T23:40:06.100Z,-23.02,169.5438,10,4.7,mb,,85,3.017,0.51,us,usb000s195,2014-08-21T05:18:24.000Z,"215km E of Vao, New Caledonia",earthquake
2014-07-28T23:10:25.070Z,-14.3707,-13.6208,10,4.9,mb,,96,22.641,0.77,us,usb000s194,2014-08-10T01:36:51.000Z,"Southern Mid-Atlantic Ridge",earthquake
2014-07-28T23:00:48.530Z,-6.9048,143.8461,10,5.8,mb,,16,4.114,0.95,us,usb000ry5u,2014-07-29T18:21:35.000Z,"70km SSW of Ialibu, Papua New Guinea",earthquake
2014-07-28T22:47:30.910Z,-6.8227,143.8801,10,4.9,mb,,100,4.138,0.73,us,usb000ry5n,2014-07-29T06:50:03.604Z,"61km SSW of Ialibu, Papua New Guinea",earthquake
2014-07-28T22:26:51.360Z,36.732,-98.3942,5,3,mb_lg,,97,0.4,0.61,us,usb000ry5e,2014-07-30T00:54:23.535Z,"4km SW of Cherokee, Oklahoma",earthquake
2014-07-28T20:01:14.870Z,40.5928333,-124.0966667,19.29,3.22,ml,34,122,0.1743,0.12,nc,nc72266491,2014-08-07T22:12:01.430Z,"5km E of Fortuna, California",earthquake
2014-07-28T17:46:58.000Z,53.8936,-163.9858,52.4,2.5,ml,,,,0.3,ak,ak11340160,2014-07-29T01:50:20.348Z,"112km SSW of False Pass, Alaska",earthquake
2014-07-28T16:58:27.550Z,16.2073,-98.525,40.2,3.9,mb,,220,0.424,0.73,us,usb000s02x,2014-08-06T22:37:29.805Z,"30km SSW of Cuajinicuilapa, Mexico",earthquake
2014-07-28T16:20:32.280Z,-19.9144,-71.1556,13.45,4.6,mb,,168,1.022,0.53,us,usb000rxzs,2014-08-06T22:17:30.000Z,"111km WNW of Iquique, Chile",earthquake
2014-07-28T15:53:44.800Z,18.7856,-63.9248,15,2.8,Md,3,356.4,1.06719856,0.23,pr,pr14209006,2014-08-06T22:02:33.000Z,"83km ENE of Road Town, British Virgin Islands",earthquake
2014-07-28T15:05:54.570Z,28.0179,127.923,58.26,4.8,mb,,122,5.652,0.62,us,usb000rxz1,2014-08-06T21:57:04.000Z,"158km N of Nago, Japan",earthquake
2014-07-28T14:14:47.000Z,58.3469,-136.9149,3.4,3.2,ml,,,,0.62,ak,ak11340054,2014-07-28T22:17:41.899Z,"69km W of Gustavus, Alaska",earthquake
2014-07-28T14:00:06.290Z,39.3479,15.1962,269.46,4.3,mb,,38,1.215,1.29,us,usb000rxyk,2014-08-06T21:17:09.000Z,"64km WSW of Belvedere Marittimo, Italy",earthquake
2014-07-28T12:51:29.000Z,45.34,-112.608,9.8,3.9,mc,72,34,0.413225,0.26,mb,mb30664,2014-07-30T04:58:17.103Z,"13km N of Dillon, Montana",earthquake
2014-07-28T11:04:34.700Z,47.4582,-122.7983,26.6,3.5,Ml,,25.2,0.05389892,0.39,uw,uw60828527,2014-08-05T14:42:14.040Z,"2km ENE of Belfair, Washington",earthquake
2014-07-28T08:05:31.700Z,34.7411,139.3323,20.75,4.5,mb,,114,1.67,0.37,us,usb000rxvv,2014-07-28T16:08:03.103Z,"33km SE of Ito, Japan",earthquake
2014-07-28T08:03:10.760Z,-17.326,66.8344,10,4.9,mb,,66,18.706,1.45,us,usb000rxvu,2014-07-28T17:02:42.000Z,"Mauritius - Reunion region",earthquake
2014-07-28T06:45:40.120Z,32.9875,-117.7448333,10,3.27,ml,43,146,0.4131,0.16,ci,ci15531937,2014-07-29T18:53:50.568Z,"41km SW of Oceanside, California",earthquake
2014-07-28T05:02:12.000Z,51.4224,178.833,40,3.1,ml,,,,0.55,ak,ak11339842,2014-07-28T17:30:56.255Z,"62km SSE of Little Sitkin Island, Alaska",earthquake
2014-07-28T04:59:53.000Z,62.3907,-149.7779,46.5,3,ml,,,,0.75,ak,ak11339835,2014-07-28T13:02:19.111Z,"18km ENE of Talkeetna, Alaska",earthquake
2014-07-28T04:24:17.330Z,7.6155,137.1179,10,4.7,mb,,100,10.679,1.01,us,usb000s181,2014-08-10T02:05:43.573Z,"100km SSW of Ngulu, Micronesia",earthquake
2014-07-28T03:47:04.600Z,-33.2891,-179.1602,48.08,4.4,mb,,129,4.166,1.06,us,usb000s18a,2014-08-10T02:16:11.644Z,"207km S of L'Esperance Rock, New Zealand",earthquake
2014-07-28T03:38:45.950Z,-24.0867,-66.9453,196.65,4.3,mb,,85,2.327,0.74,us,usb000rxub,2014-07-28T11:41:21.087Z,"65km WNW of San Antonio de los Cobres, Argentina",earthquake
2014-07-28T03:36:47.620Z,7.5958,136.7312,10,5.4,mb,,74,9.97,0.94,us,usb000rxuc,2014-07-28T17:08:13.000Z,"125km SW of Ngulu, Micronesia",earthquake
2014-07-28T03:33:41.400Z,18.8917,-64.8062,37,2.7,Md,3,338.4,0.73572022,0.18,pr,pr14209000,2014-08-07T04:58:51.000Z,"56km NNW of Road Town, British Virgin Islands",earthquake
2014-07-28T03:26:12.940Z,58.345,-136.988,9.5,3,ml,,,,1.13,us,usb000s2nb,2014-08-17T04:25:16.637Z,"73km W of Gustavus, Alaska",earthquake
2014-07-28T03:01:54.190Z,58.393,-137.069,6,2.6,ml,,,,1.13,us,usb000s2na,2014-08-17T04:35:46.025Z,"77km W of Gustavus, Alaska",earthquake
2014-07-28T01:47:06.080Z,34.962,-36.2318,10,4.5,mb,,88,9.077,0.73,us,usb000s17u,2014-08-17T05:03:04.000Z,"Northern Mid-Atlantic Ridge",earthquake
2014-07-28T00:00:46.960Z,26.9089,54.2004,39.56,4.5,mb,,80,2.66,0.47,us,usb000rxtm,2014-07-28T08:03:15.626Z,"42km NNE of Kish, Iran",earthquake
2014-07-27T23:35:06.750Z,-10.0506,119.8982,52,4.5,mb,,78,2.703,1.03,us,usb000rxtl,2014-07-28T07:37:38.912Z,"10km SW of Tarimbang, Indonesia",earthquake
2014-07-27T22:19:22.100Z,36.1461,-96.8378,4.52,3.2,mb_lg,,19,0.564,0.78,us,usb000rxt7,2014-07-29T05:33:16.407Z,"12km WNW of Yale, Oklahoma",earthquake
2014-07-27T22:01:24.000Z,65.1821,-151.7358,8.6,2.7,ml,,,,1.05,ak,ak11339724,2014-07-28T06:04:04.558Z,"16km E of Tanana, Alaska",earthquake
2014-07-27T22:00:10.000Z,51.4379,-174.5845,3.9,3.2,ml,,,,0.35,ak,ak11339722,2014-07-28T06:02:51.252Z,"88km SSW of Atka, Alaska",earthquake
2014-07-27T21:34:21.930Z,36.0785,-117.8566667,1.52,2.77,ml,35,52,0.03919,0.13,ci,ci15531785,2014-07-28T16:06:44.623Z,"48km N of Inyokern, California",earthquake
2014-07-27T20:39:10.450Z,36.8059,-97.858,2.71,2.9,mb_lg,,85,0.368,0.36,us,usb000rxsh,2014-07-28T00:20:56.810Z,"11km W of Medford, Oklahoma",earthquake
2014-07-27T20:34:32.730Z,12.875,-70.0363,41.65,4.9,mb,,130,0.368,0.41,us,usb000rxsf,2014-07-27T21:34:59.896Z,"28km N of Arasji, Aruba",earthquake
2014-07-27T20:11:54.450Z,27.6142,66.0534,33.02,4.4,mb,,134,7.364,0.72,us,usb000rxsd,2014-07-28T04:14:29.892Z,"59km WSW of Khuzdar, Pakistan",earthquake
2014-07-27T18:09:11.300Z,35.4968,140.5976,65.56,4.6,mb,,122,2.199,0.66,us,usb000rxrz,2014-07-28T03:58:28.701Z,"20km SE of Naruto, Japan",earthquake
2014-07-27T16:47:17.000Z,17.7852,-68.2216,49,2.9,Md,10,266.4,0.74021179,0.27,pr,pr14208008,2014-08-04T22:03:30.000Z,"77km SSE of Boca de Yuma, Dominican Republic",earthquake
